id	image_path	input	output
3646_enriched.hrc	image_generator/data/images/3646_empty_0_high-angle_shot_4_original.png	robot please connect the laptop to the internet socket	[{'frame': 'ATTACHING', 'elements': [{'name': 'Item', 'surface': 'laptop', 'bbox_2d': [119, 686, 272, 970]}, {'name': 'Goal', 'surface': 'internet', 'bbox_2d': '<MISSING>'}]}]
3623_enriched.hrc	image_generator/data/images/3623_full_1_close-up_shot_2_original.png	grab the cover on the bed in the bedroom	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'cover', 'bbox_2d': '<MISSING>'}]}]
3623_enriched.hrc	image_generator/data/images/3623_empty_0_close-up_shot_3_original.png	grab the cover on the bed in the bedroom	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'cover', 'bbox_2d': '<MISSING>'}]}]
3621_enriched.hrc	image_generator/data/images/3621_full_3_close-up_shot_2_original.png	go to the living room and grasp the guitar near the phone on the sofa	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'living room', 'bbox_2d': '<ROOM>'}]}, {'frame': 'MANIPULATION', 'elements': [{'name': 'Entity', 'surface': 'guitar', 'bbox_2d': '<MISSING>'}]}]
3621_enriched.hrc	image_generator/data/images/3621_empty_3_close-up_shot_2_original.png	go to the living room and grasp the guitar near the phone on the sofa	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'living room', 'bbox_2d': '<ROOM>'}]}, {'frame': 'MANIPULATION', 'elements': [{'name': 'Entity', 'surface': 'guitar', 'bbox_2d': '<MISSING>'}]}]
3621_enriched.hrc	image_generator/data/images/3621_partial_2_close-up_shot_3_original.png	go to the living room and grasp the guitar near the phone on the sofa	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'living room', 'bbox_2d': '<ROOM>'}]}, {'frame': 'MANIPULATION', 'elements': [{'name': 'Entity', 'surface': 'guitar', 'bbox_2d': '<MISSING>'}]}]
3629_enriched.hrc	image_generator/data/images/3629_full_3_close-up_shot_2_original.png	look at the table and leave the box on it	[{'frame': 'PERCEPTION_ACTIVE', 'elements': [{'name': 'Phenomenon', 'surface': 'table', 'bbox_2d': [2, 693, 1021, 1019]}]}, {'frame': 'RELEASING', 'elements': [{'name': 'Theme', 'surface': 'box', 'bbox_2d': [492, 657, 824, 806]}, {'name': 'Goal', 'surface': 'it', 'bbox_2d': '<MISSING>'}]}]
3629_enriched.hrc	image_generator/data/images/3629_empty_3_close-up_shot_2_original.png	look at the table and leave the box on it	[{'frame': 'PERCEPTION_ACTIVE', 'elements': [{'name': 'Phenomenon', 'surface': 'table', 'bbox_2d': [2, 530, 1021, 1019]}]}, {'frame': 'RELEASING', 'elements': [{'name': 'Theme', 'surface': 'box', 'bbox_2d': [351, 572, 784, 768]}, {'name': 'Goal', 'surface': 'it', 'bbox_2d': '<MISSING>'}]}]
3629_enriched.hrc	image_generator/data/images/3629_partial_2_close-up_shot_0_original.png	look at the table and leave the box on it	[{'frame': 'PERCEPTION_ACTIVE', 'elements': [{'name': 'Phenomenon', 'surface': 'table', 'bbox_2d': [2, 683, 1021, 1020]}]}, {'frame': 'RELEASING', 'elements': [{'name': 'Theme', 'surface': 'box', 'bbox_2d': [212, 434, 812, 904]}, {'name': 'Goal', 'surface': 'it', 'bbox_2d': '<MISSING>'}]}]
3638_enriched.hrc	image_generator/data/images/3638_full_1_long_shot_3_original.png	reach the kitchen from the corridor and give me the pan	[{'frame': 'ARRIVING', 'elements': [{'name': 'Goal', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}, {'name': 'Path', 'surface': 'corridor', 'bbox_2d': '<MISSING>'}]}, {'frame': 'GIVING', 'elements': [{'name': 'Recipient', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'pan', 'bbox_2d': [477, 623, 617, 703]}]}]
3638_enriched.hrc	image_generator/data/images/3638_empty_0_long_shot_1_original.png	reach the kitchen from the corridor and give me the pan	[{'frame': 'ARRIVING', 'elements': [{'name': 'Goal', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}, {'name': 'Path', 'surface': 'corridor', 'bbox_2d': '<MISSING>'}]}, {'frame': 'GIVING', 'elements': [{'name': 'Recipient', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'pan', 'bbox_2d': [393, 704, 605, 800]}]}]
3647_enriched.hrc	image_generator/data/images/3647_full_7_close-up_shot_2_original.png	robot please grasp the book near the bowl on the table	[{'frame': 'MANIPULATION', 'elements': [{'name': 'Entity', 'surface': 'book', 'bbox_2d': [39, 622, 560, 808]}]}]
3647_enriched.hrc	image_generator/data/images/3647_empty_0_long_shot_0_original.png	robot please grasp the book near the bowl on the table	[{'frame': 'MANIPULATION', 'elements': [{'name': 'Entity', 'surface': 'book', 'bbox_2d': [590, 636, 680, 669]}]}]
3647_enriched.hrc	image_generator/data/images/3647_partial_3_close-up_shot_4_original.png	robot please grasp the book near the bowl on the table	[{'frame': 'MANIPULATION', 'elements': [{'name': 'Entity', 'surface': 'book', 'bbox_2d': [681, 550, 984, 645]}]}]
3643_enriched.hrc	image_generator/data/images/3643_full_1_close-up_shot_2_original.png	robot give her some milk	[{'frame': 'GIVING', 'elements': [{'name': 'Recipient', 'surface': 'her', 'bbox_2d': '<MISSING>'}, {'name': 'Theme', 'surface': 'milk', 'bbox_2d': '<MISSING>'}]}]
3643_enriched.hrc	image_generator/data/images/3643_empty_0_close-up_shot_3_original.png	robot give her some milk	[{'frame': 'GIVING', 'elements': [{'name': 'Recipient', 'surface': 'her', 'bbox_2d': '<MISSING>'}, {'name': 'Theme', 'surface': 'milk', 'bbox_2d': '<MISSING>'}]}]
3625_enriched.hrc	image_generator/data/images/3625_full_7_close-up_shot_2_original.png	grab the phone near the tv on the table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [393, 665, 653, 765]}]}]
3625_enriched.hrc	image_generator/data/images/3625_empty_3_long_shot_2_original.png	grab the phone near the tv on the table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [800, 902, 972, 1020]}]}]
3625_enriched.hrc	image_generator/data/images/3625_partial_3_close-up_shot_3_original.png	grab the phone near the tv on the table	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [124, 654, 518, 875]}]}]
3628_enriched.hrc	image_generator/data/images/3628_full_1_close-up_shot_2_original.png	look at the refrigerator	[{'frame': 'PERCEPTION_ACTIVE', 'elements': [{'name': 'Phenomenon', 'surface': 'refrigerator', 'bbox_2d': [319, 166, 703, 798]}]}]
3628_enriched.hrc	image_generator/data/images/3628_empty_0_close-up_shot_2_original.png	look at the refrigerator	[{'frame': 'PERCEPTION_ACTIVE', 'elements': [{'name': 'Phenomenon', 'surface': 'refrigerator', 'bbox_2d': '<MISSING>'}]}]
3617_enriched.hrc	image_generator/data/images/3617_full_5_close-up_shot_2_original.png	go to the bedroom and take the mobile near the pillow on the bed	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}, {'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'mobile', 'bbox_2d': [456, 695, 626, 790]}, {'name': 'Goal', 'surface': 'bed', 'bbox_2d': [3, 724, 1020, 1019]}]}]
3617_enriched.hrc	image_generator/data/images/3617_empty_3_close-up_shot_2_original.png	go to the bedroom and take the mobile near the pillow on the bed	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}, {'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'mobile', 'bbox_2d': [426, 702, 623, 805]}, {'name': 'Goal', 'surface': 'bed', 'bbox_2d': [2, 331, 1021, 1018]}]}]
3617_enriched.hrc	image_generator/data/images/3617_partial_3_close-up_shot_3_original.png	go to the bedroom and take the mobile near the pillow on the bed	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}, {'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'mobile', 'bbox_2d': [129, 697, 503, 906]}, {'name': 'Goal', 'surface': 'bed', 'bbox_2d': '<MISSING>'}]}]
3645_enriched.hrc	image_generator/data/images/3645_full_1_close-up_shot_2_original.png	robot grab the box on the floor and inspect it	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'box', 'bbox_2d': [289, 417, 827, 708]}]}, {'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'it', 'bbox_2d': '<MISSING>'}]}]
3645_enriched.hrc	image_generator/data/images/3645_empty_0_high-angle_shot_3_original.png	robot grab the box on the floor and inspect it	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'box', 'bbox_2d': '<MISSING>'}]}, {'frame': 'INSPECTING', 'elements': [{'name': 'Ground', 'surface': 'it', 'bbox_2d': '<MISSING>'}]}]
3635_enriched.hrc	image_generator/data/images/3635_full_1_close-up_shot_2_original.png	please grab the cover on the bed in the living room	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'cover', 'bbox_2d': '<MISSING>'}]}]
3635_enriched.hrc	image_generator/data/images/3635_empty_0_high-angle_shot_3_original.png	please grab the cover on the bed in the living room	[{'frame': 'TAKING', 'elements': [{'name': 'Theme', 'surface': 'cover', 'bbox_2d': '<MISSING>'}]}]
2342_enriched.hrc	image_generator/data/images/2342_full_1_close-up_shot_2_original.png	can you find me the butcher knife	[{'frame': 'LOCATING', 'elements': [{'name': 'Perceiver', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Sought_entity', 'surface': 'knife', 'bbox_2d': [11, 636, 868, 740]}]}]
2342_enriched.hrc	image_generator/data/images/2342_empty_0_low-angle_shot_0_original.png	can you find me the butcher knife	[{'frame': 'LOCATING', 'elements': [{'name': 'Perceiver', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Sought_entity', 'surface': 'knife', 'bbox_2d': [445, 493, 599, 593]}]}]
2348_enriched.hrc	image_generator/data/images/2348_full_1_close-up_shot_2_original.png	please move to the far end of this table	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'table', 'bbox_2d': [2, 597, 1021, 1019]}]}]
2348_enriched.hrc	image_generator/data/images/2348_empty_0_wide_shot_1_original.png	please move to the far end of this table	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'table', 'bbox_2d': [329, 531, 601, 757]}]}]
2190_enriched.hrc	image_generator/data/images/2190_full_1_high-angle_shot_3_original.png	bring mug to bedroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [423, 721, 637, 927]}, {'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
2190_enriched.hrc	image_generator/data/images/2190_empty_1_high-angle_shot_0_original.png	bring mug to bedroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [754, 543, 815, 625]}, {'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
2382_enriched.hrc	image_generator/data/images/2382_full_1_close-up_shot_2_original.png	can you please search the book and bring it to me	[{'frame': 'LOCATING', 'elements': [{'name': 'Perceiver', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Sought_entity', 'surface': 'book', 'bbox_2d': [246, 647, 797, 778]}]}, {'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}]}]
2382_enriched.hrc	image_generator/data/images/2382_empty_0_close-up_shot_3_original.png	can you please search the book and bring it to me	[{'frame': 'LOCATING', 'elements': [{'name': 'Perceiver', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Sought_entity', 'surface': 'book', 'bbox_2d': [777, 310, 879, 342]}]}, {'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'it', 'bbox_2d': '<MISSING>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}]}]
2275_enriched.hrc	image_generator/data/images/2275_full_1_close-up_shot_2_original.png	the bath-tub is on the left side	[{'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'bath-tub', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'left', 'bbox_2d': '<POSITION>'}]}]
2275_enriched.hrc	image_generator/data/images/2275_empty_0_high-angle_shot_0_original.png	the bath-tub is on the left side	[{'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'bath-tub', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'left', 'bbox_2d': '<POSITION>'}]}]
2376_enriched.hrc	image_generator/data/images/2376_full_1_close-up_shot_0_original.png	take my phone into the living room	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [179, 599, 838, 844]}, {'name': 'Goal', 'surface': 'living room', 'bbox_2d': '<ROOM>'}]}]
2376_enriched.hrc	image_generator/data/images/2376_empty_0_long_shot_4_original.png	take my phone into the living room	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': '<MISSING>'}, {'name': 'Goal', 'surface': 'living room', 'bbox_2d': '<ROOM>'}]}]
2192_enriched.hrc	image_generator/data/images/2192_full_1_close-up_shot_2_original.png	the fridge is on your right side	[{'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'fridge', 'bbox_2d': [306, 2, 1012, 1018]}, {'name': 'Location', 'surface': 'right', 'bbox_2d': '<POSITION>'}]}]
2192_enriched.hrc	image_generator/data/images/2192_empty_0_close-up_shot_3_original.png	the fridge is on your right side	[{'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'fridge', 'bbox_2d': [347, 85, 714, 646]}, {'name': 'Location', 'surface': 'right', 'bbox_2d': '<POSITION>'}]}]
2337_enriched.hrc	image_generator/data/images/2337_empty_0_high-angle_shot_2_original.png	go to the dining room	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'room', 'bbox_2d': '<ROOM>'}]}]
2248_enriched.hrc	image_generator/data/images/2248_full_1_close-up_shot_2_original.png	carry the mug to the dining room	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [385, 596, 722, 898]}, {'name': 'Goal', 'surface': 'room', 'bbox_2d': '<ROOM>'}]}]
2248_enriched.hrc	image_generator/data/images/2248_empty_0_high-angle_shot_2_original.png	carry the mug to the dining room	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'mug', 'bbox_2d': [627, 730, 725, 832]}, {'name': 'Goal', 'surface': 'room', 'bbox_2d': '<ROOM>'}]}]
2307_enriched.hrc	image_generator/data/images/2307_full_1_high-angle_shot_2_original.png	this is a bathroom where the door is on the right	[{'frame': 'BEING_IN_CATEGORY', 'elements': [{'name': 'Item', 'surface': 'this', 'bbox_2d': '<MISSING>'}, {'name': 'Category', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'the', 'bbox_2d': '<MISSING>'}, {'name': 'Place', 'surface': 'on', 'bbox_2d': '<STATUS>'}]}]
2307_enriched.hrc	image_generator/data/images/2307_empty_0_high-angle_shot_3_original.png	this is a bathroom where the door is on the right	[{'frame': 'BEING_IN_CATEGORY', 'elements': [{'name': 'Item', 'surface': 'this', 'bbox_2d': '<MISSING>'}, {'name': 'Category', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'the', 'bbox_2d': '<MISSING>'}, {'name': 'Place', 'surface': 'on', 'bbox_2d': '<STATUS>'}]}]
2258_enriched.hrc	image_generator/data/images/2258_empty_0_low-angle_shot_3_original.png	bring the phone to the dinner table	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [562, 949, 769, 1008]}, {'name': 'Goal', 'surface': 'table', 'bbox_2d': [1, 940, 882, 1021]}]}]
2258_enriched.hrc	image_generator/data/images/2258_partial_2_close-up_shot_1_original.png	bring the phone to the dinner table	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'phone', 'bbox_2d': [603, 574, 895, 668]}, {'name': 'Goal', 'surface': 'table', 'bbox_2d': [2, 396, 1020, 1019]}]}]
2200_enriched.hrc	image_generator/data/images/2200_full_3_close-up_shot_4_original.png	there is some bread on the desk	[{'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'bread', 'bbox_2d': [223, 326, 945, 741]}, {'name': 'Location', 'surface': 'desk', 'bbox_2d': [49, 527, 1021, 1020]}]}]
2200_enriched.hrc	image_generator/data/images/2200_empty_3_close-up_shot_4_original.png	there is some bread on the desk	[{'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'bread', 'bbox_2d': [360, 330, 955, 643]}, {'name': 'Location', 'surface': 'desk', 'bbox_2d': [2, 508, 1021, 1019]}]}]
2200_enriched.hrc	image_generator/data/images/2200_partial_2_close-up_shot_3_original.png	there is some bread on the desk	[{'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'bread', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'desk', 'bbox_2d': [11, 660, 1003, 1020]}]}]
2406_enriched.hrc	image_generator/data/images/2406_full_1_close-up_shot_4_original.png	please go to the sink	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'sink', 'bbox_2d': [139, 596, 789, 863]}]}]
2406_enriched.hrc	image_generator/data/images/2406_empty_0_close-up_shot_3_original.png	please go to the sink	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'sink', 'bbox_2d': '<MISSING>'}]}]
2419_enriched.hrc	image_generator/data/images/2419_full_3_close-up_shot_2_original.png	disconnect from the laptop at the right of the counter	[{'frame': 'ATTACHING', 'elements': [{'name': 'Goal', 'surface': 'laptop', 'bbox_2d': [401, 480, 964, 806]}]}]
2419_enriched.hrc	image_generator/data/images/2419_empty_0_close-up_shot_1_original.png	disconnect from the laptop at the right of the counter	[{'frame': 'ATTACHING', 'elements': [{'name': 'Goal', 'surface': 'laptop', 'bbox_2d': [662, 129, 945, 311]}]}]
2419_enriched.hrc	image_generator/data/images/2419_partial_2_close-up_shot_3_original.png	disconnect from the laptop at the right of the counter	[{'frame': 'ATTACHING', 'elements': [{'name': 'Goal', 'surface': 'laptop', 'bbox_2d': [71, 471, 829, 915]}]}]
2411_enriched.hrc	image_generator/data/images/2411_full_1_close-up_shot_2_original.png	bring me my towel that is in the bathroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'towel', 'bbox_2d': [107, 95, 610, 1018]}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'that', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
2411_enriched.hrc	image_generator/data/images/2411_empty_1_close-up_shot_2_original.png	bring me my towel that is in the bathroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'towel', 'bbox_2d': [149, 51, 568, 962]}]}, {'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'that', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'bathroom', 'bbox_2d': '<ROOM>'}]}]
2188_enriched.hrc	image_generator/data/images/2188_full_1_close-up_shot_3_original.png	search for the lamp	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'lamp', 'bbox_2d': [357, 356, 425, 430]}]}]
2188_enriched.hrc	image_generator/data/images/2188_empty_0_close-up_shot_2_original.png	search for the lamp	[{'frame': 'LOCATING', 'elements': [{'name': 'Sought_entity', 'surface': 'lamp', 'bbox_2d': '<MISSING>'}]}]
2352_enriched.hrc	image_generator/data/images/2352_full_1_high-angle_shot_3_original.png	could you please move to the sink and open the cold water	[{'frame': 'MOTION', 'elements': [{'name': 'Theme', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Goal', 'surface': 'sink', 'bbox_2d': [340, 436, 682, 713]}]}, {'frame': 'CHANGE_OPERATIONAL_STATE', 'elements': [{'name': 'Device', 'surface': 'water', 'bbox_2d': '<MISSING>'}]}]
2352_enriched.hrc	image_generator/data/images/2352_empty_0_close-up_shot_1_original.png	could you please move to the sink and open the cold water	[{'frame': 'MOTION', 'elements': [{'name': 'Theme', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Goal', 'surface': 'sink', 'bbox_2d': [473, 596, 990, 717]}]}, {'frame': 'CHANGE_OPERATIONAL_STATE', 'elements': [{'name': 'Device', 'surface': 'water', 'bbox_2d': '<MISSING>'}]}]
2189_enriched.hrc	image_generator/data/images/2189_empty_0_close-up_shot_2_original.png	follow me carefully	[{'frame': 'COTHEME', 'elements': [{'name': 'Cotheme', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Manner', 'surface': 'carefully', 'bbox_2d': '<MISSING>'}]}]
2270_enriched.hrc	image_generator/data/images/2270_empty_0_close-up_shot_2_original.png	the living room is very light and bright	[{'frame': 'BEING_IN_CATEGORY', 'elements': [{'name': 'Item', 'surface': 'living room', 'bbox_2d': '<ROOM>'}, {'name': 'Category', 'surface': 'light', 'bbox_2d': '<STATUS>'}]}]
2415_enriched.hrc	image_generator/data/images/2415_full_1_close-up_shot_4_original.png	go in front of the main door and open it	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'door', 'bbox_2d': '<MISSING>'}]}, {'frame': 'CLOSURE', 'elements': [{'name': 'Container_portal', 'surface': 'it', 'bbox_2d': '<MISSING>'}]}]
2415_enriched.hrc	image_generator/data/images/2415_empty_0_close-up_shot_3_original.png	go in front of the main door and open it	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'door', 'bbox_2d': [410, 200, 643, 542]}]}, {'frame': 'CLOSURE', 'elements': [{'name': 'Container_portal', 'surface': 'it', 'bbox_2d': '<MISSING>'}]}]
2184_enriched.hrc	image_generator/data/images/2184_full_1_close-up_shot_2_original.png	there are two sinks in the kitchen	[{'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'sinks', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}]}]
2184_enriched.hrc	image_generator/data/images/2184_empty_0_close-up_shot_3_original.png	there are two sinks in the kitchen	[{'frame': 'BEING_LOCATED', 'elements': [{'name': 'Theme', 'surface': 'sinks', 'bbox_2d': '<MISSING>'}, {'name': 'Location', 'surface': 'kitchen', 'bbox_2d': '<ROOM>'}]}]
2340_enriched.hrc	image_generator/data/images/2340_full_1_close-up_shot_2_original.png	fetch me the tissue box	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'box', 'bbox_2d': [298, 613, 694, 800]}]}]
2340_enriched.hrc	image_generator/data/images/2340_empty_1_close-up_shot_2_original.png	fetch me the tissue box	[{'frame': 'BRINGING', 'elements': [{'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'box', 'bbox_2d': [171, 608, 571, 875]}]}]
2287_enriched.hrc	image_generator/data/images/2287_full_1_close-up_shot_2_original.png	please move to the fridge	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': '<MISSING>'}]}]
2287_enriched.hrc	image_generator/data/images/2287_empty_0_low-angle_shot_4_original.png	please move to the fridge	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': [1, 148, 153, 1017]}]}]
2281_enriched.hrc	image_generator/data/images/2281_empty_0_close-up_shot_2_original.png	this is a very wide and bright livingroom	[{'frame': 'BEING_IN_CATEGORY', 'elements': [{'name': 'Item', 'surface': 'this', 'bbox_2d': '<MISSING>'}, {'name': 'Category', 'surface': 'livingroom', 'bbox_2d': '<ROOM>'}]}]
2332_enriched.hrc	image_generator/data/images/2332_full_1_low-angle_shot_2_original.png	take my cellphone to the bedroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'cellphone', 'bbox_2d': [428, 702, 627, 816]}, {'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
2332_enriched.hrc	image_generator/data/images/2332_empty_0_high-angle_shot_4_original.png	take my cellphone to the bedroom	[{'frame': 'BRINGING', 'elements': [{'name': 'Theme', 'surface': 'cellphone', 'bbox_2d': [743, 521, 806, 561]}, {'name': 'Goal', 'surface': 'bedroom', 'bbox_2d': '<ROOM>'}]}]
2296_enriched.hrc	image_generator/data/images/2296_full_1_close-up_shot_2_original.png	go to the fridge inside the kitchen	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': [125, 127, 708, 856]}]}]
2296_enriched.hrc	image_generator/data/images/2296_empty_0_high-angle_shot_2_original.png	go to the fridge inside the kitchen	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'fridge', 'bbox_2d': [609, 100, 870, 424]}]}]
2265_enriched.hrc	image_generator/data/images/2265_full_1_close-up_shot_4_original.png	please go to the mirror	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'mirror', 'bbox_2d': [305, 329, 762, 894]}]}]
2265_enriched.hrc	image_generator/data/images/2265_empty_1_high-angle_shot_3_original.png	please go to the mirror	[{'frame': 'MOTION', 'elements': [{'name': 'Goal', 'surface': 'mirror', 'bbox_2d': [462, 790, 520, 857]}]}]
2178_enriched.hrc	image_generator/data/images/2178_full_1_close-up_shot_2_original.png	can you find the refrigerator for me	[{'frame': 'LOCATING', 'elements': [{'name': 'Perceiver', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Sought_entity', 'surface': 'refrigerator', 'bbox_2d': [319, 168, 686, 874]}]}]
2178_enriched.hrc	image_generator/data/images/2178_empty_0_close-up_shot_2_original.png	can you find the refrigerator for me	[{'frame': 'LOCATING', 'elements': [{'name': 'Perceiver', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Sought_entity', 'surface': 'refrigerator', 'bbox_2d': [611, 240, 763, 435]}]}]
2360_enriched.hrc	image_generator/data/images/2360_full_1_close-up_shot_2_original.png	would you please bring me my phone from the bed room	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'phone', 'bbox_2d': [410, 392, 625, 757]}, {'name': 'Source', 'surface': 'bed room', 'bbox_2d': '<ROOM>'}]}]
2360_enriched.hrc	image_generator/data/images/2360_empty_0_close-up_shot_3_original.png	would you please bring me my phone from the bed room	[{'frame': 'BRINGING', 'elements': [{'name': 'Agent', 'surface': 'you', 'bbox_2d': '<ROBOT>'}, {'name': 'Beneficiary', 'surface': 'me', 'bbox_2d': '<PERSON>'}, {'name': 'Theme', 'surface': 'phone', 'bbox_2d': [173, 877, 396, 949]}, {'name': 'Source', 'surface': 'bed room', 'bbox_2d': '<ROOM>'}]}]
